matricul	departem	ptvente	sexe	age	sitfamil	anciente	csp	codeqlt	nbimpaye	mtrejet	nbopguic	moycred3	aveparmo	endette	engagemt	engagemc	engagemm	nbcptvue	moysold3	moycredi	agemvt	nbop	mtfactur	engageml	nbvie	mtvie	nbeparmo	mteparmo	nbeparlo	mteparlo	nblivret	mtlivret	nbeparlt	mteparlt	nbeparte	mteparte	nbbon	mtbon	nbpaiecb	nbcb	nbcbptar	avtscpte	aveparfi	cartevp	sexer	cartevpr	nbjdebit
2850135	31	2	Sfem	41	Fdiv	82	Pemp	B	0	0	4	13	5038	6	6262	6262	0	1	-768	13	13	54	0	0	0	0	2	5038	1	4868	1	170	0	0	0	0	0	0	16	1	0	5038	0	Cnon	1	0	46
2850286	31	1	Shom	24	Fcel	79	Psan	C	0	0	1	5	79912	0	0	0	0	1	1485	5	14	27	0	0	0	0	1	79912	1	79912	0	0	0	0	0	0	0	0	5	1	0	82733	0	Cnon	0	0	20
2851762	31	1	Sfem	43	Fdiv	57	Pemp	D	0	-2	1	6	0	28	11766	0	11766	1	-102	6	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	944	0	Cnon	1	0	47
2852336	32	1	Sfem	42	Fmar	42	Pemp	C	0	0	0	5	0	0	0	0	0	1	1038	5	23	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	16	0	Cnon	1	0	0
2941380	82	5	Shom	51	Fmar	214	Pemp	B	0	0	1	13	13455	27	88277	0	88277	1	4114	13	14	24	0	0	0	0	3	13455	2	12577	0	0	1	878	0	0	0	0	5	1	0	20695	500	Cnon	0	0	8
2941523	82	5	Sfem	61	Fmar	205	Pcad	.	0	0	0	0	52159	0	0	0	0	0	0	0	0	0	0	0	0	0	2	52159	1	22159	1	30000	0	0	0	0	0	0	.	0	0	52159	0	Cnon	1	0	0
2941573	82	5	Sfem	47	Fmar	199	Pcad	C	0	0	0	20	105	9	131883	0	131883	2	-174	21	13	56	0	0	0	0	2	105	1	0	1	105	0	0	0	0	0	0	31	1	0	2779	0	Cnon	1	0	57
2942100	63	5	Shom	64	Fdiv	158	Psan	A	0	0	0	0	22861	0	0	0	0	1	4524	0	41	2	0	0	2	130402	1	22861	0	0	0	0	1	22861	0	0	0	0	.	0	0	157448	130402	Cnon	0	0	0
3041942	31	2	Shom	57	Fmar	256	Pemp	B	0	0	0	13	286	9	2373	0	2373	1	7911	13	14	47	0	0	0	0	2	286	0	0	2	286	0	0	0	0	0	0	16	1	0	6063	0	Cnon	0	0	0
3044574	31	1	Sfem	48	Fcel	297	Pemp	C	0	0	2	29	0	3	21055	0	21055	1	-5194	28	13	65	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	11	3	2	5610	200	Cnon	1	0	74
3142910	31	3	Shom	54	Fmar	231	Pemp	B	0	0	0	21	68783	8	20349	0	0	1	10118	17	13	10	0	20349	0	0	2	68783	1	41953	1	26830	0	0	0	0	0	0	2	1	0	80362	500	Cnon	0	0	0
3143120	31	3	Shom	38	Fcel	223	Pemp	B	0	0	1	9	0	0	0	0	0	1	9199	9	13	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	14589	0	Cnon	0	0	0
3144171	31	3	Shom	42	Fmar	261	Pouv	A	0	0	0	9	58390	49	146185	0	0	1	2094	9	13	15	0	146185	1	59479	4	58390	2	33646	1	8499	1	16245	0	0	0	0	.	0	0	122672	61479	Cnon	0	0	0
3145085	31	1	Sfem	33	Fcel	161	Pouv	C	0	0	0	10	0	0	0	0	0	1	6331	10	13	24	39000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	617	0	Cnon	1	0	0
3145477	31	2	Sfem	36	Fcel	147	Pcad	B	0	0	1	16	12174	0	0	0	0	1	5686	13	13	34	15000	0	0	0	1	12174	0	0	1	12174	0	0	0	0	0	0	15	1	0	21327	0	Cnon	1	0	5
3145526	31	3	Sfem	32	Fmar	286	Psan	C	0	0	0	0	41510	0	0	0	0	1	126	0	78	0	0	0	0	0	1	41510	0	0	1	41510	0	0	0	0	0	0	.	0	0	41633	0	Cnon	1	0	0
3145563	31	3	Shom	38	Fuli	143	Pemp	D	0	0	0	19	11075	7	23667	0	23667	1	4141	11	13	38	0	0	0	0	1	11075	0	0	1	11075	0	0	0	0	0	0	11	1	0	16469	0	Cnon	0	0	0
3145644	31	3	Sfem	39	Fmar	140	Pcad	.	0	0	0	0	0	0	20589	0	0	1	70	0	36	2	0	20589	0	0	1	0	1	0	0	0	0	0	0	0	0	0	.	0	0	8	0	Cnon	1	0	0
3145867	31	1	Shom	38	Fcel	131	Pemp	.	0	0	0	8	0	6	42789	0	0	1	3227	8	16	18	0	42789	0	0	1	0	1	0	0	0	0	0	0	0	0	0	.	0	0	6084	0	Cnon	0	0	22
3146067	81	3	Shom	59	Fcel	123	Pcad	D	0	-3	2	34	189	9	240408	62310	178098	2	-42411	34	13	43	290530	0	0	0	1	189	0	0	1	189	0	0	0	0	0	0	13	2	0	197	0	Cnon	0	0	114
3146161	31	3	Sfem	57	Fdiv	120	Pemp	A	0	0	1	17	269112	0	0	0	0	1	3998	14	13	47	0	0	1	43179	3	269112	2	239112	1	30000	0	0	0	0	0	0	0	1	1	318116	43179	Cnon	1	0	0
3243479	31	1	Sfem	37	Fmar	170	Pemp	D	0	0	0	10	2125	0	0	0	0	1	3328	10	13	41	29090	0	0	0	1	2125	0	0	1	2125	0	0	0	0	0	0	16	1	0	5980	0	Cnon	1	0	0
3243640	31	1	Shom	41	Fcel	238	Pcad	C	0	-2	0	14	279	12	29021	2131	26890	1	-5244	13	13	36	0	0	0	0	3	279	1	0	2	279	0	0	0	0	0	0	10	2	1	479	200	Cnon	0	0	76
3244235	95	1	Shom	32	Fmar	138	Pcad	D	0	0	0	22	313	39	462600	237	13889	2	-2897	22	13	56	155260	448474	0	0	3	313	2	0	1	313	0	0	0	0	0	0	15	2	1	1178	0	Cnon	0	0	97
3244536	31	1	Sfem	50	Fdiv	125	Pemp	C	0	0	0	3	0	0	0	0	0	1	2646	3	14	21	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2541	0	Cnon	1	0	0
3245197	31	1	Shom	45	Fcel	102	Pouv	C	0	0	1	7	2703	0	1037	1037	0	1	1570	6	13	15	0	0	0	0	1	2703	0	0	1	2703	0	0	0	0	0	0	0	1	1	2703	0	Cnon	0	0	17
3250756	31	1	Sfem	45	Fmar	236	Pcad	B	0	0	1	87	99953	8	257301	0	0	1	155776	87	13	58	0	257301	0	0	1	99953	1	99953	0	0	0	0	0	0	0	0	25	2	0	289655	0	Cnon	1	0	0
3251040	31	2	Sfem	53	Fdiv	224	Pcad	B	0	0	2	107	2335	19	20394	0	20394	1	51583	107	14	31	0	0	0	0	1	2335	1	2335	0	0	0	0	0	0	0	0	4	1	0	27061	0	Cnon	1	0	0
3251634	31	2	Sfem	49	Fdiv	198	Pemp	C	0	0	0	0	0	0	0	0	0	1	1056	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	1647	0	Cnon	1	0	0
3252260	31	1	Sfem	58	Fcel	174	Pemp	C	0	0	3	14	0	0	0	0	0	1	2437	14	13	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	9045	200	Cnon	1	0	29
3253668	31	3	Shom	36	Fmar	115	Pouv	C	0	0	0	3	0	0	0	0	0	1	1188	3	21	6	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	171	0	Cnon	0	0	0
3256410	31	3	Sfem	22	Fcel	77	Psan	C	0	0	3	12	0	0	0	0	0	1	2994	12	13	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	2	0	4557	0	Cnon	1	0	14
3256479	31	2	Sfem	23	Fcel	77	Psan	C	0	0	2	4	270	0	0	0	0	1	2777	4	14	15	0	0	0	0	1	270	0	0	1	270	0	0	0	0	0	0	.	0	0	4192	0	Cnon	1	0	0
3256535	31	3	Sfem	65	Fmar	38	Psan	.	0	0	0	0	29246	0	0	0	0	0	0	0	0	0	0	0	2	13077	1	29246	1	29246	0	0	0	0	0	0	0	0	.	0	0	144556	115310	Cnon	1	0	0
3340129	31	1	Shom	65	Fdiv	313	Pouv	B	0	0	0	10	35397	0	3260	3260	0	1	138	10	13	27	50500	0	2	39521	3	35397	1	34740	2	657	0	0	0	0	0	0	5	1	0	75418	40021	Cnon	0	0	51
3340480	31	1	Shom	60	Fmar	306	Pcad	B	0	0	0	58	34667	1	10370	0	10370	1	10789	46	14	64	0	0	0	0	1	34667	0	0	1	34667	0	0	0	0	0	0	23	3	0	59632	0	Cnon	0	0	6
3341425	31	1	Shom	58	Fmar	279	Pcad	A	0	0	10	68	85716	0	0	0	0	2	22306	68	13	55	73950	0	0	0	3	85716	1	10143	2	75573	0	0	0	0	0	0	5	3	0	109336	750	Cnon	0	0	0
3342318	31	1	Shom	44	Fmar	256	Pcad	B	0	0	3	15	155	0	0	0	0	1	5803	15	13	53	0	0	0	0	1	155	0	0	1	155	0	0	0	0	0	0	24	2	1	8222	0	Cnon	0	0	3
3342565	31	1	Shom	36	Fcel	249	Pemp	B	0	0	0	5	11012	0	0	0	0	1	18392	1	13	37	84400	0	0	0	2	11012	1	0	1	11012	0	0	0	0	0	0	13	3	2	18939	0	Cnon	0	0	0
3343688	31	1	Shom	52	Fmar	217	Pcad	D	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	1	150	0	0	0	0	0	0	.	0	0	150	0	Cnon	0	0	0
3344663	31	1	Shom	19	Fcel	191	Psan	C	0	0	2	1	57818	0	0	0	0	1	402	1	15	15	0	0	0	0	3	78967	2	57818	0	0	0	0	1	21149	0	0	0	2	1	81462	0	Cnon	0	0	0
3345060	31	1	Sfem	40	Fcel	188	Pcad	D	0	0	3	9	100	0	4929	4929	0	1	-2242	9	13	40	0	0	0	0	1	100	0	0	1	100	0	0	0	0	0	0	0	1	1	100	0	Cnon	1	0	78
3346898	31	1	Sfem	25	Fcel	134	Psan	.	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	1	137	0	0	1	137	0	0	0	0	0	0	.	0	0	137	0	Cnon	1	0	0
3348053	31	1	Shom	25	Fcel	97	Psan	C	0	0	1	8	8037	0	0	0	0	1	3938	8	15	42	0	0	0	0	2	8037	1	7930	1	107	0	0	0	0	0	0	29	2	1	13221	0	Cnon	0	0	7
3442066	82	1	Shom	40	Fcel	238	Pcad	C	0	0	0	2	0	0	0	0	0	1	5494	2	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2529	0	Cnon	0	0	0
3444017	82	1	Shom	31	Fcel	152	Pemp	B	0	0	0	9	50200	12	49172	12124	37048	1	-8161	9	13	41	0	0	0	0	4	50200	2	49822	2	378	0	0	0	0	0	0	22	1	0	50200	0	Cnon	0	0	82
3444087	82	1	Shom	20	Fcel	147	Psan	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	854	0	Cnon	0	0	0
3444787	82	1	Sfem	47	Fmar	106	Pouv	C	0	0	0	1	2735	0	0	0	0	1	25437	1	28	4	0	0	0	0	1	2735	1	2735	0	0	0	0	0	0	0	0	.	0	0	25066	0	Cnon	1	0	0
3450974	82	2	Shom	33	Fcel	130	Pouv	A	0	0	6	5	198194	29	32018	0	32018	1	3904	5	16	13	0	0	1	5503	2	198194	2	198194	0	0	0	0	0	0	0	0	.	0	0	205202	5503	Cnon	0	0	0
3460239	82	3	Shom	60	Fmar	176	Pret	B	0	0	1	11	256	3	21444	0	21444	1	6048	10	13	52	0	0	0	0	1	256	0	0	1	256	0	0	0	0	0	0	10	1	0	36631	0	Cnon	0	0	3
3460539	64	3	Sfem	45	Fmar	200	Pemp	C	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	1	440	0	0	1	440	0	0	0	0	0	0	.	0	0	440	0	Cnon	1	0	0
3460626	82	3	Shom	49	Fmar	142	Pemp	A	0	0	0	31	44014	8	186054	0	186054	1	7923	30	13	89	0	0	0	0	3	44014	2	43914	1	100	0	0	0	0	0	0	23	2	0	56232	311	Cnon	0	0	0
3462789	82	3	Sfem	29	Fmar	67	Pcad	A	0	0	1	11	122344	0	0	0	0	1	20118	9	14	36	14000	0	0	0	3	122344	2	103374	1	18970	0	0	0	0	0	0	8	1	0	143110	0	Cnon	1	0	0
3462957	82	2	Sfem	50	Fmar	209	Pemp	.	0	0	0	0	147000	0	0	0	0	0	0	0	0	0	0	0	1	39028	2	147000	1	127594	1	19406	0	0	0	0	0	0	.	0	0	186028	39028	Cnon	1	0	0
3463505	82	1	Sfem	59	Fmar	242	Pcad	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	.	0	0	0	0	Cnon	1	0	0
3740915	65	1	Shom	49	Fmar	315	Pemp	B	0	0	3	18	12176	17	147106	0	147106	1	14035	18	14	22	49930	0	0	0	2	12176	2	12176	0	0	0	0	0	0	0	0	0	1	0	15016	2558	Cnon	0	0	0
3742186	31	2	Sfem	55	Fmar	221	Pemp	A	0	0	0	2	90146	0	0	0	0	1	2355	2	51	0	0	0	1	3618	2	90146	1	89488	1	658	0	0	0	0	0	0	.	0	0	94888	3618	Cnon	1	0	0
3742974	12	1	Shom	38	Fmar	188	Pemp	D	0	0	9	36	0	0	0	0	0	1	3009	36	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	7542	0	Cnon	0	0	13
3742983	32	2	Sfem	40	Fcel	231	Psan	.	0	0	0	1	172633	0	0	0	0	0	0	0	0	0	0	0	1	6167	3	172633	0	0	1	989	2	171644	0	0	0	0	.	0	0	178800	6167	Cnon	1	0	0
3743601	65	1	Shom	39	Fcel	161	Pcad	A	0	0	1	18	150193	20	82914	0	82914	1	10523	18	13	39	0	0	0	0	4	150193	1	29237	3	120956	0	0	0	0	0	0	11	1	0	155301	0	Cnon	0	0	0
3744033	64	1	Sfem	31	Fcel	152	Pcad	A	0	0	3	32	67963	0	0	0	0	1	10307	32	13	62	0	0	1	14208	3	67963	2	10664	1	57299	0	0	0	0	0	0	24	1	0	90134	16754	Cnon	1	0	0
3745854	65	1	Shom	43	Fmar	137	Pcad	B	0	0	0	28	26280	11	211408	0	211408	1	37582	28	14	54	0	0	0	0	3	26280	2	26178	1	102	0	0	0	0	0	0	18	1	0	55272	0	Cnon	0	0	0
3746406	65	1	Sfem	22	Fcel	60	Psan	C	0	0	0	0	0	0	0	0	0	1	33	0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	298	0	Cnon	1	0	0
3746417	65	1	Shom	24	Fcel	60	Pouv	B	0	0	1	7	57361	0	0	0	0	1	5949	7	13	18	0	0	0	0	2	57361	1	49008	1	8353	0	0	0	0	0	0	6	1	0	58802	0	Cnon	0	0	0
3840063	31	3	Shom	58	Fmar	304	Pret	C	0	0	1	3	0	0	1355	1355	0	1	-1690	3	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	0	0	Cnon	0	0	78
3841317	31	3	Shom	55	Fdiv	223	Pcad	A	0	0	0	22	29891	0	0	0	0	1	5944	22	14	25	0	0	0	0	2	29891	0	0	2	29891	0	0	0	0	0	0	7	1	0	33658	0	Cnon	0	0	0
3841771	65	3	Sfem	57	Fmar	308	Pcad	.	0	0	0	0	3700	0	0	0	0	0	0	0	0	0	0	0	1	33137	1	3700	1	3700	0	0	0	0	0	0	0	0	.	0	0	36837	33137	Cnon	1	0	0
3842000	65	3	Shom	64	Fmar	297	Pcad	B	0	0	4	16	41766	26	168445	0	168445	1	6610	16	13	55	0	0	1	17257	2	41766	1	12094	1	29672	0	0	0	0	0	0	.	0	0	63705	17257	Cnon	0	0	0
3842179	31	3	Sfem	61	Fmar	849	Pret	B	0	0	0	0	175753	0	0	0	0	1	2852	0	287	0	1266	0	0	0	2	175753	2	175753	0	0	0	0	0	0	0	0	.	0	0	178604	0	Cnon	1	0	0
3842294	31	3	Sfem	28	Fcel	129	Psan	C	0	0	3	6	15734	0	0	0	0	1	12015	6	14	14	0	0	0	0	2	15734	2	15734	0	0	0	0	0	0	0	0	.	0	0	32388	0	Cnon	1	0	0
3901594	32	3	Sfem	64	Fcel	163	Pemp	A	0	0	1	5	99491	0	0	0	0	1	6356	5	13	9	0	0	2	152599	2	99491	2	99491	0	0	0	0	0	0	0	0	.	0	0	271219	162599	Cnon	1	0	0
4001437	81	1	Sfem	52	Fdiv	148	Pemp	D	0	0	1	3	200	9	14092	14092	0	1	-6145	3	13	20	0	0	1	19819	1	200	0	0	1	200	0	0	0	0	0	0	8	2	0	20019	19819	Cnon	1	0	90
4001712	11	1	Sfem	37	Fcel	133	Pemp	.	0	0	0	2	0	0	0	0	0	1	685	2	13	7	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	.	0	0	851	0	Cnon	1	0	15
4002914	31	2	Sfem	28	Fmar	96	Psan	C	0	0	1	1	0	0	0	0	0	1	14305	1	33	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	5874	0	Cnon	1	0	0
4110440	65	1	Shom	31	Fcel	129	Psan	C	0	0	0	2	10065	0	0	0	0	1	8136	2	13	10	0	0	0	0	1	10065	0	0	1	10065	0	0	0	0	0	0	.	0	0	16134	0	Cnon	0	0	0
4210674	65	1	Shom	55	Fmar	110	Pcad	A	0	0	0	27	173614	0	0	0	0	1	28263	27	13	6	5400	0	0	0	2	173614	0	0	2	173614	0	0	0	0	0	0	.	0	0	210432	0	Cnon	0	0	0
4211192	65	1	Shom	38	Fmar	79	Pemp	B	0	0	1	16	5031	0	0	0	0	1	16545	16	13	25	0	0	0	0	1	5031	0	0	1	5031	0	0	0	0	0	0	.	0	0	43372	0	Cnon	0	0	0
5000996	82	3	Sfem	60	Fmar	41	Psan	C	0	0	2	5	0	0	0	0	0	1	4047	5	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3582	0	Cnon	1	0	0
5002382	9	1	Sfem	39	Fcel	40	Pemp	D	0	0	0	9	5616	0	0	0	0	1	4633	9	13	27	0	0	0	0	1	5616	0	0	1	5616	0	0	0	0	0	0	5	1	0	7579	0	Cnon	1	0	0
5004349	82	1	Sfem	31	Fmar	40	Pcad	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	.	0	0	0	0	Cnon	1	0	0
5004713	31	1	Shom	42	Fmar	39	Pcad	B	0	0	0	13	100	0	0	0	0	1	378	13	13	44	0	0	0	0	1	100	0	0	1	100	0	0	0	0	0	0	9	1	0	1971	0	Cnon	0	0	48
5004931	31	1	Shom	20	Fcel	39	Pemp	C	0	0	4	7	100	0	10329	10329	0	1	2038	7	13	29	0	0	0	0	2	100	1	0	1	100	0	0	0	0	0	0	9	1	0	200	0	Cnon	0	0	2
5005108	31	1	Shom	26	Fcel	39	Psan	B	0	0	3	3	6523	16	16031	16031	0	1	29985	1	14	19	55900	0	0	0	2	6523	0	0	2	6523	0	0	0	0	0	0	0	1	1	8331	0	Cnon	0	0	0
5007656	82	2	Shom	32	Fmar	38	Pouv	D	0	0	1	5	0	0	2	2	0	1	2654	5	16	13	41710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	Cnon	0	0	5
5009435	82	7	Sfem	47	Fmar	38	Pcad	D	0	0	0	1	0	0	0	0	0	1	-207	1	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	300	0	Cnon	1	0	47
5009872	31	2	Sfem	32	Fmar	38	Psan	.	0	0	0	0	14735	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14735	1	14735	0	0	0	0	0	0	0	0	.	0	0	14735	0	Cnon	1	0	0
5011589	65	3	Shom	30	Fcel	37	Pemp	D	0	0	0	8	3792	10	63839	0	63839	1	8298	8	13	44	35000	0	0	0	3	3792	2	3628	1	164	0	0	0	0	0	0	14	1	0	10532	0	Cnon	0	0	1
5011780	31	3	Sfem	61	Fmar	37	Psan	.	0	0	0	0	13840	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13840	1	13840	0	0	0	0	0	0	0	0	.	0	0	13840	0	Cnon	1	0	0
5014043	82	7	Sfem	46	Fmar	36	Pcad	.	0	0	0	0	2596	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2596	1	2596	0	0	0	0	0	0	0	0	.	0	0	3015	0	Cnon	1	0	0
5015151	31	1	Shom	60	Fcel	35	Pret	C	0	0	0	0	35873	0	0	0	0	1	735	0	77	0	0	0	0	0	1	35873	0	0	1	35873	0	0	0	0	0	0	.	0	0	36124	0	Cnon	0	0	1
5015507	31	2	Sfem	41	Fmar	35	Pemp	.	0	0	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	1	794	0	0	1	794	0	0	0	0	0	0	.	0	0	794	0	Cnon	1	0	0
5017139	31	1	Sfem	24	Fcel	35	Pemp	.	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	0	0	Cnon	1	0	0
5017549	31	1	Shom	29	Fuli	34	Pemp	B	0	0	0	8	73504	0	0	0	0	1	4021	7	13	49	1266	0	0	0	4	73504	2	34164	1	39340	0	0	1	0	0	0	15	1	0	74754	0	Cnon	0	0	0
5018414	32	1	Shom	50	Fmar	34	Pcad	B	0	0	1	26	3600	15	393327	0	0	1	4619	26	13	100	0	393327	0	0	1	3600	0	0	1	3600	0	0	0	0	0	0	21	1	0	7826	0	Cnon	0	0	5
5018684	82	2	Sfem	29	Fcel	34	Pouv	D	0	0	0	40	22500	0	0	0	0	1	6820	32	13	32	10000	0	0	0	2	22500	1	2400	1	20100	0	0	0	0	0	0	1	1	0	25707	0	Cnon	1	0	28
5018992	31	1	Sfem	28	Fcel	34	Pemp	D	0	0	0	0	0	0	0	0	0	1	431	0	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	430	0	Cnon	1	0	0
5019606	31	1	Sfem	45	Fmar	34	Pcad	.	0	0	0	0	56619	0	0	0	0	0	0	0	0	0	0	0	0	0	2	56619	2	56619	0	0	0	0	0	0	0	0	.	0	0	56619	0	Cnon	1	0	0
5020765	65	1	Shom	52	Fmar	33	Pcad	B	0	0	0	18	20230	36	527499	16795	12430	1	4404	18	13	32	0	498274	0	0	2	20230	1	2130	1	18100	0	0	0	0	0	0	.	0	0	25601	0	Cnon	0	0	0
5021257	31	1	Shom	21	Fcel	33	Psan	C	0	0	1	2	0	0	0	0	0	1	919	2	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	908	0	Cnon	0	0	8
5022164	82	2	Sfem	59	Fmar	33	Psan	.	0	0	0	1	112158	0	0	0	0	0	0	0	0	0	0	0	0	0	2	112158	1	112048	1	110	0	0	0	0	0	0	.	0	0	112158	0	Cnon	1	0	0
5023674	82	2	Sfem	44	Fcel	32	Pcad	B	0	0	0	15	115577	34	242261	0	0	1	4852	13	13	19	0	242261	0	0	1	115577	0	0	1	115577	0	0	0	0	0	0	0	1	0	122951	2097	Cnon	1	0	0
5023979	16	4	Sfem	28	Fmar	32	Pcad	A	0	0	2	30	147118	4	75584	0	75584	1	10891	13	14	47	3500	0	0	0	2	147118	1	97710	1	49408	0	0	0	0	0	0	33	1	0	155202	0	Cnon	1	0	2
5024101	31	1	Sfem	22	Fcel	32	Psan	C	0	0	0	0	0	0	0	0	0	1	198	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	270	0	Cnon	1	0	0
5025493	31	2	Shom	40	Fcel	31	Pcad	D	0	0	0	20	104	0	0	0	0	1	3674	20	13	61	0	0	0	0	2	104	1	0	1	104	0	0	0	0	0	0	24	1	0	12908	0	Cnon	0	0	29
5025657	31	2	Shom	30	Fmar	31	Psan	B	0	0	0	2	671	0	0	0	0	1	807	2	13	6	0	0	0	0	1	671	0	0	1	671	0	0	0	0	0	0	1	2	0	1328	0	Cnon	0	0	4
5026024	32	5	Sfem	23	Fcel	31	Psan	C	0	0	0	7	0	0	0	0	0	1	9947	7	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	25431	0	Cnon	1	0	0
5026077	65	1	Shom	34	Fuli	31	Pemp	D	0	0	2	3	0	0	938	938	0	1	982	3	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	Cnon	0	0	12
5028399	31	3	Shom	42	Fmar	30	Pemp	C	0	0	2	11	0	6	4136	4136	0	1	-2308	11	13	45	42120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	Cnon	0	0	76
5030828	31	1	Sfem	32	Fcel	29	Psan	D	0	0	1	0	0	0	0	0	0	1	77	0	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	0	0	Cnon	1	0	0
5030918	31	1	Shom	48	Fmar	29	Pcad	D	0	0	0	24	0	0	0	0	0	1	6082	24	14	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	3877	0	Cnon	0	0	6
5030976	31	1	Sfem	21	Fcel	29	Psan	D	0	0	1	4	0	0	0	0	0	1	1228	4	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3028	0	Cnon	1	0	14
5031537	31	2	Sfem	32	Fcel	29	Pcad	B	0	0	1	11	33185	0	0	0	0	1	2937	11	13	44	0	0	1	12771	1	33185	0	0	1	33185	0	0	0	0	0	0	17	1	0	50462	12771	Cnon	1	0	0
5033195	65	1	Sfem	22	Fcel	28	Psan	D	0	0	4	8	2900	0	0	0	0	1	2540	4	13	33	0	0	0	0	2	2900	1	1800	1	1100	0	0	0	0	0	0	10	1	0	19832	0	Cnon	1	0	3
5034523	31	2	Sfem	52	Fmar	28	Pcad	.	0	0	0	0	10133	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10133	1	10133	0	0	0	0	0	0	0	0	.	0	0	10133	0	Cnon	1	0	0
5034544	65	1	Shom	36	Fmar	28	Psan	C	0	0	2	8	0	26	15181	15181	0	1	-1465	8	19	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	Cnon	0	0	72
5035471	66	2	Shom	19	Fcel	28	Psan	D	0	0	0	0	0	0	0	0	0	1	-9	0	44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	0	0	Cnon	0	0	44
5035649	31	1	Sfem	51	Fmar	27	Psan	.	0	0	0	0	10134	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10134	1	10134	0	0	0	0	0	0	0	0	.	0	0	10134	0	Cnon	1	0	0
5036198	31	1	Shom	31	Fcel	27	Pcad	B	0	0	2	58	104100	0	0	0	0	1	29414	41	14	22	5100	0	0	0	1	104100	0	0	1	104100	0	0	0	0	0	0	10	1	0	120252	0	Cnon	0	0	0
5036356	32	4	Shom	23	Fcel	27	Psan	.	0	0	0	0	9816	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9816	1	9816	0	0	0	0	0	0	0	0	.	0	0	9816	0	Cnon	0	0	0
5036807	31	1	Shom	44	Fmar	27	Pcad	C	0	0	2	6	153	0	0	0	0	1	786	6	13	15	32000	0	0	0	1	153	0	0	1	153	0	0	0	0	0	0	0	2	1	1095	0	Cnon	0	0	24
